field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0023,2521036,"Armstrong silt loam, 5 to 9 percent slopes",Armstrong,95,Somewhat poorly drained,0,18,2.5,6.5,0.21,21.7,10.1,68.2,1.48,22.5
FIELD_0023,2521036,"Armstrong silt loam, 5 to 9 percent slopes",Armstrong,95,Somewhat poorly drained,18,107,0.5,5.9,0.14,37,25,38,1.58,45.5
FIELD_0023,2521036,"Armstrong silt loam, 5 to 9 percent slopes",Gara,5,Well drained,0,18,3,6.8,0.2,24,34,42,1.37,20.4
FIELD_0023,2521036,"Armstrong silt loam, 5 to 9 percent slopes",Gara,5,Well drained,18,25,1.5,6.8,0.2,18,50,32,1.47,15.3
FIELD_0023,2521036,"Armstrong silt loam, 5 to 9 percent slopes",Gara,5,Well drained,25,79,0.5,6.1,0.13,33,34,33,1.45,25.4
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Higginsville,95,Somewhat poorly drained,0,20,1.9,7.3,0.22,32.7,3.1,64.2,1.35,16.5
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Higginsville,95,Somewhat poorly drained,20,117,1,6.1,0.19,31.8,3.9,64.3,1.35,12
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Sibley,3,Well drained,0,23,2.8,6.6,0.23,23.5,6.8,69.7,1.3,16.7
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Sibley,3,Well drained,23,132,1.2,6.5,0.19,33.7,4.1,62.2,1.45,22.6
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Sampsel,2,Poorly drained,0,25,2.9,5.9,0.22,28,17,55,1.36,22.9
FIELD_0023,2521083,"Higginsville silty clay loam, 5 to 9 percent slopes, eroded",Sampsel,2,Poorly drained,25,35,1,5.9,0.12,35,15,50,1.4,26.8
FIELD_0023,2521128,"Knox silt loam, 5 to 9 percent slopes",Knox,100,Well drained,0,18,2,6.5,0.23,22.5,4,73.5,1.25,14
FIELD_0023,2521128,"Knox silt loam, 5 to 9 percent slopes",Knox,100,Well drained,18,107,0.75,6.5,0.19,30,4,66,1.35,17
FIELD_0023,2521253,"Marshall silty clay loam, 2 to 5 percent slopes",Marshall,100,Well drained,0,18,3.3,5.9,0.22,31,3,66,1.24,22.3
FIELD_0023,2521253,"Marshall silty clay loam, 2 to 5 percent slopes",Marshall,100,Well drained,18,56,2.7,6,0.22,32,3,65,1.22,22.5
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Marshall,80,Well drained,0,17,3,6,0.22,33,3,64,1.36,27.2
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Marshall,80,Well drained,17,150,0.8,6.3,0.19,29,4,67,1.28,22.4
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Exira,10,Well drained,0,13,2.1,5.9,0.22,31,3,66,1.33,25.4
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Marshall,10,Well drained,0,18,3.3,5.9,0.22,31,3,66,1.24,22.3
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Exira,10,Well drained,13,91,0.4,6.8,0.19,27,3,70,1.27,21
FIELD_0023,2521268,"Marshall silty clay loam, 5 to 9 percent slopes, eroded",Marshall,10,Well drained,18,56,2.7,6,0.22,32,3,65,1.22,22.5
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Rosendale,85,Moderately well drained,0,20,5.5,6.2,0.22,27.2,7,65.8,1.35,25.1
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Rosendale,85,Moderately well drained,20,69,0.5,5.6,0.17,37.7,2.5,59.8,1.35,32.8
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Knox,5,Well drained,0,18,1.7,6.2,0.23,25,3,72,1.25,20.7
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Armstrong,5,Somewhat poorly drained,0,23,2.5,6.8,0.2,24,34,42,1.38,20
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Knox,5,Well drained,18,30,0.75,6.3,0.19,26,3,71,1.35,20.8
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Armstrong,5,Somewhat poorly drained,23,32,0.75,6.8,0.2,18,50,32,1.44,15.3
FIELD_0023,2521295,"Rosendale silty clay loam, 9 to 30 percent slopes",Knox,5,Well drained,30,155,0.4,6.5,0.21,32,3,65,1.4,24.5
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Colo,85,Poorly drained,0,20,6,6.3,0.22,30,6,64,1.27,25.6
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Colo,85,Poorly drained,20,86,3,6.4,0.19,31,6,63,1.23,25.7
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Calco,5,Poorly drained,0,20,6,7.9,0.22,30.5,6.7,62.8,1.28,26
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Zook,5,Poorly drained,0,18,3.9,6.1,0.16,36.3,2.4,61.3,1.43,29.7
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Kennebec,5,Moderately well drained,0,20,5,6.5,0.15,24.5,5.5,70,1.53,21.2
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Zook,5,Poorly drained,18,51,2.6,6.1,0.22,36.6,3.5,59.9,1.3,28.5
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Calco,5,Poorly drained,20,127,4.5,7.9,0.22,30.5,6.7,62.8,1.28,25.7
FIELD_0023,2528346,"Colo silty clay loam, deep loess, 0 to 2 percent slopes, occasionally flooded",Kennebec,5,Moderately well drained,20,137,3,6.7,0.19,24.5,5.5,70,1.53,20.8
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Dockery,60,Somewhat poorly drained,0,17,2.1,6.4,0.23,19,8,73,1.47,16.3
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Dockery,60,Somewhat poorly drained,17,200,1.6,6.5,0.21,21,3,76,1.42,17.7
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Quiver,20,Poorly drained,0,20,2,6.7,0.23,25,7,68,1.41,20.8
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Quiver,20,Poorly drained,20,200,0.5,7.5,0.21,23,7,70,1.38,18.3
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Colo,15,Poorly drained,0,20,6,6.3,0.22,30,6,64,1.27,25.6
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Colo,15,Poorly drained,20,86,3,6.4,0.19,31,6,63,1.23,25.7
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Kennebec,5,Moderately well drained,0,20,4.8,6.1,0.23,26,6,68,1.28,22.3
FIELD_0023,2528430,"Dockery-Quiver silt loams, 0 to 2 percent slopes, occasionally flooded",Kennebec,5,Moderately well drained,20,137,3.5,6.4,0.21,26,8,66,1.31,22.1
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,85,Somewhat poorly drained,0,18,1.5,6.5,0.16,31,35,34,1.53,25
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,85,Somewhat poorly drained,18,28,1.2,5.5,0.15,37,22,41,1.4,28.3
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,85,Somewhat poorly drained,28,101,0.51,5.5,0.14,44,17,39,1.46,31.9
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Gara,5,Well drained,0,15,1.5,6.5,0.16,31,35,34,1.53,25
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Rinda,5,Somewhat poorly drained,0,20,3.26,6.9,0.22,29,13,58,1.35,24.6
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,5,Somewhat poorly drained,0,10,1.5,6.5,0.16,31,35,34,1.53,25
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,5,Somewhat poorly drained,10,28,1.2,5.5,0.15,37,22,41,1.4,28.3
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Gara,5,Well drained,15,79,0.5,6.1,0.13,33,34,33,1.46,27.5
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Rinda,5,Somewhat poorly drained,20,117,0.79,5.9,0.1,50,22,28,1.32,45.5
FIELD_0023,2528578,"Armstrong clay loam, 9 to 14 percent slopes, moderately eroded",Armstrong,5,Somewhat poorly drained,28,101,0.51,5.5,0.14,44,17,39,1.46,31.9
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Gara,94,Well drained,0,18,3,6.8,0.2,24,34,42,1.37,20.4
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Gara,94,Well drained,18,25,1.5,6.8,0.2,18,50,32,1.47,15.3
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Gara,94,Well drained,25,79,0.5,6.1,0.13,33,34,33,1.45,25.4
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Armstrong,2,Somewhat poorly drained,0,18,1.5,6.5,0.16,31,35,34,1.42,24.5
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Gara,2,Well drained,0,15,2.5,6.8,0.2,18,50,32,1.47,15.6
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Olmitz,2,Moderately well drained,0,25,3.5,6.5,0.21,26,38,36,1.43,22.1
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Gara,2,Well drained,15,79,0.5,6.1,0.13,33,34,33,1.45,25.4
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Armstrong,2,Somewhat poorly drained,18,28,1.2,5.5,0.15,37,22,41,1.4,
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Olmitz,2,Moderately well drained,25,66,2.5,6.5,0.16,28,30,42,1.43,23.3
FIELD_0023,2531112,"Gara loam, 9 to 14 percent slopes",Armstrong,2,Somewhat poorly drained,28,101,0.51,5.5,0.14,44,25,31,1.46,
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Lamoni,90,Somewhat poorly drained,0,27,2.7,6.2,0.19,34,34,32,1.36,27
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Lamoni,90,Somewhat poorly drained,27,61,0.25,5.8,0.15,44,27,29,1.44,31.2
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Lamoni,5,Somewhat poorly drained,0,20,2.3,6.2,0.19,34,34,32,1.37,26.9
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Shelby,5,Well drained,0,18,2.5,6.5,0.16,31,35,34,1.44,25.5
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Shelby,5,Well drained,18,125,0.81,6.4,0.15,33,34,33,1.44,25.8
FIELD_0023,2531367,"Lamoni clay loam, 9 to 14 percent slopes, moderately eroded",Lamoni,5,Somewhat poorly drained,20,61,0.25,5.8,0.15,44,27,29,1.44,31.2
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Lamoni,85,Somewhat poorly drained,0,20,2.5,6.2,0.22,33,15,52,1.35,26.3
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Lamoni,85,Somewhat poorly drained,20,33,1.5,6.7,0.14,34,30,36,1.55,26.5
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Clearfield,5,Poorly drained,0,20,2.5,6.5,0.22,35,3,62,1.35,27.6
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Clarinda,5,Poorly drained,0,20,3.2,7.1,0.16,32,13,55,1.48,25.8
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Shelby,5,Moderately well drained,0,30,3.3,7,0.15,27,33,40,1.53,22.8
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Clearfield,5,Poorly drained,20,123,0.25,6.5,0.19,37,3,60,1.38,26.9
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Clarinda,5,Poorly drained,20,97,1.5,5.5,0.09,48,7,45,1.58,35.7
FIELD_0023,2531384,"Lamoni silty clay loam, 5 to 9 percent slopes, moderately eroded",Shelby,5,Moderately well drained,30,94,0.81,6.4,0.14,30,34,36,1.6,23.7
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Bremer,80,Poorly drained,0,20,6,6.2,0.22,32,3,65,1.27,26.3
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Bremer,80,Poorly drained,20,48,5,6.2,0.22,33,3,64,1.23,26.9
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Zook,10,Poorly drained,0,18,4.5,6.2,0.22,36,3,61,1.35,28.9
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Zook,10,Poorly drained,18,51,3.2,6.4,0.22,37,3,60,1.29,29.2
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Nevin,5,Somewhat poorly drained,0,20,5,6.2,0.22,27,8,65,1.28,23.2
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Wiota,5,Moderately well drained,0,20,4,5.5,0.22,27,7,66,1.37,
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Nevin,5,Somewhat poorly drained,20,76,5,5.7,0.22,28,8,64,1.2,23.9
FIELD_0023,2532052,"Bremer silty clay loam, 0 to 2 percent slopes, rarely flooded",Wiota,5,Moderately well drained,20,38,3.5,5.8,0.22,30,7,63,1.29,25.1
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Colo,90,Poorly drained,0,20,4,6,0.22,24,7,69,1.34,20.6
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Colo,90,Poorly drained,20,36,3.5,6,0.22,25,3,72,1.33,21.3
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Blackoar,5,Poorly drained,0,28,2.1,6.6,0.23,26,8,66,1.37,21.6
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Colo,5,Poorly drained,0,20,6,6.3,0.22,30,6,64,1.23,25.6
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Colo,5,Poorly drained,20,86,3,6.4,0.19,31,6,63,1.26,25.7
FIELD_0023,2607663,"Colo silt loam, 1 to 4 percent slopes, occasionally flooded",Blackoar,5,Poorly drained,28,122,0.5,5.7,0.21,20,11,69,1.47,16.2
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Marshan,75,Poorly drained,0,20,5.5,6.5,0.21,28,21,51,1.35,24
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Marshan,75,Poorly drained,20,36,3.5,6.5,0.21,28,18,54,1.35,23.6
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Lawler,15,Somewhat poorly drained,0,23,4.5,6.2,0.21,22,30,48,1.38,19.2
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Lawler,15,Somewhat poorly drained,23,41,3.5,6.1,0.21,22,30,48,1.31,19
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Shandep,5,Poorly drained,0,20,8,6.7,0.22,29.5,33.6,36.9,1.38,25.5
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Selmass,5,Poorly drained,0,20,5,6.6,0.22,22.5,37.5,40,1.4,19.6
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Shandep,5,Poorly drained,20,74,8,6.7,0.22,29.5,33.6,36.9,1.38,25.5
FIELD_0024,2398762,"Marshan clay loam, 0 to 2 percent slopes, rarely flooded",Selmass,5,Poorly drained,20,38,5,6.6,0.22,22.5,37.5,40,1.4,19.6
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,85,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,85,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,10,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,10,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0024,2462492,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0024,2462674,"Talcot clay loam, 0 to 2 percent slopes, rarely flooded",Talcot,90,Very poorly drained,0,25,6,7.9,0.2,30,21,49,1.25,25.6
FIELD_0024,2462674,"Talcot clay loam, 0 to 2 percent slopes, rarely flooded",Talcot,90,Very poorly drained,25,66,3,7.9,0.2,32.5,19.7,47.8,1.25,26.8
FIELD_0024,2462674,"Talcot clay loam, 0 to 2 percent slopes, rarely flooded",Marshan,5,Poorly drained,0,25,5.5,6.5,0.21,30,21,49,1.35,25.6
FIELD_0024,2462674,"Talcot clay loam, 0 to 2 percent slopes, rarely flooded",Biscay,5,Poorly drained,0,41,6,7,0.21,24,39.1,36.9,1.25,21
FIELD_0024,2462674,"Talcot clay loam, 0 to 2 percent slopes, rarely flooded",Marshan,5,Poorly drained,25,36,3.5,6.5,0.21,30,18,52,1.35,25.1
FIELD_0024,2511841,"Merton loam, 1 to 3 percent slopes",Merton,90,Somewhat poorly drained,0,41,5,6.5,0.23,22.5,28,49.5,1.38,19.6
FIELD_0024,2511841,"Merton loam, 1 to 3 percent slopes",Moland,5,Well drained,0,36,3.5,6.5,0.23,22.5,28,49.5,1.38,19.4
FIELD_0024,2511841,"Merton loam, 1 to 3 percent slopes",Maxcreek,5,Poorly drained,0,33,6.5,6.7,0.22,28.3,12,59.7,1.15,24.4
FIELD_0024,2511842,"Moland loam, 1 to 5 percent slopes",Moland,95,Well drained,0,36,3.5,6.5,0.23,22.5,28,49.5,1.38,19.4
FIELD_0024,2511842,"Moland loam, 1 to 5 percent slopes",Merton,5,Somewhat poorly drained,0,41,5,6.5,0.23,22.5,28,49.5,1.38,19.6
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Chaseburg,90,Moderately well drained,0,30,2.5,7,0.23,14,14.2,71.8,1.45,12.5
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Chaseburg,90,Moderately well drained,30,200,0.75,6.7,0.2,14,14.2,71.8,1.6,11.9
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Orion,5,Somewhat poorly drained,0,20,2,6.5,0.23,14,14.2,71.8,1.4,12.4
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Arenzville,5,Moderately well drained,0,25,2,6.5,0.22,14,14.2,71.8,1.4,12.4
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Orion,5,Somewhat poorly drained,20,81,2,6.5,0.21,14,14.2,71.8,1.4,12.4
FIELD_0025,424145,"Chaseburg silt loam, moderately well drained, 2 to 6 percent slopes",Arenzville,5,Moderately well drained,25,64,0.75,6.5,0.21,14,15,71,1.4,11.9
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Newglarus,90,Well drained,0,18,2,6.7,0.23,19.5,11.6,68.9,1.4,16.7
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Newglarus,90,Well drained,18,51,0.25,6.5,0.2,27.5,7.1,65.4,1.42,20.9
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Dunbarton,5,Well drained,0,18,2,6.5,0.23,22,10,68,1.4,18.4
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Dunbarton,5,Well drained,18,23,0.5,6.7,0.19,25,8,67,1.38,19.6
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Dunbarton,5,Well drained,23,30,0.5,6.7,0.19,34,10,56,1.46,25.6
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Dunbarton,5,Well drained,30,46,0.25,7.2,0.11,60,12,28,1.36,40.8
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Palsgrove,3,Well drained,0,25,1.5,6.5,0.23,24,9.3,66.7,1.4,19.9
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Palsgrove,3,Well drained,25,104,0.65,6.2,0.19,30,6.9,63.1,1.38,23.5
FIELD_0025,424181,"Newglarus silt loam, moderately deep, 12 to 20 percent slopes, moderately eroded",Fayette,2,Well drained,0,33,2.5,6.2,0.21,21,11.3,67.7,1.33,18
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Fayette,85,Well drained,0,8,2.5,6.2,0.21,21,4,75,1.42,17.8
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Fayette,85,Well drained,8,28,0.5,6.2,0.21,21,4,75,1.46,16.9
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Fayette,85,Well drained,28,36,0.5,6.2,0.21,24,4,72,1.38,19
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Lacrescent,5,Well drained,0,25,4,7,0.21,28.5,18.8,52.7,1.3,24.1
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Newglarus,5,Well drained,0,20,1.5,6.2,0.23,18,10,72,1.44,15.3
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Chaseburg,5,Well drained,0,25,2.5,7,0.23,14,14.2,71.8,1.45,12.5
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Newglarus,5,Well drained,20,33,0.25,6.2,0.21,21,9,70,1.41,16.4
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Lacrescent,5,Well drained,25,43,0.75,7,0.08,15.5,30,54.5,1.4,13
FIELD_0025,424231,"Fayette silt loam, valleys, 20 to 30 percent slopes, moderately eroded",Chaseburg,5,Well drained,25,200,0.75,6.7,0.2,14,14.2,71.8,1.6,11.9
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hixton,90,Well drained,0,15,2,5.5,0.14,10,68.5,21.5,1.5,12.5
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hixton,90,Well drained,15,61,0.55,5.1,0.14,14,66.8,19.2,1.55,
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hixton,7,Well drained,0,13,1.5,5.8,0.21,14,44.8,41.2,1.45,10.2
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hixton,7,Well drained,13,61,0.75,5.8,0.16,22.5,39.8,37.7,1.6,13.3
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hesch,3,Well drained,0,30,3,5.8,0.15,10,68.5,21.5,1.55,10.5
FIELD_0025,424263,"Hixton fine sandy loam, 15 to 20 percent slopes, moderately eroded",Hesch,3,Well drained,30,102,0.5,5.8,0.15,14,66.8,19.2,1.6,9.8
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hixton,90,Well drained,0,15,2,5.5,0.14,10,68.5,21.5,1.5,12.5
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hixton,90,Well drained,15,61,0.55,5.1,0.14,14,66.8,19.2,1.55,
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hixton,7,Well drained,0,13,1.5,5.8,0.21,14,44.8,41.2,1.45,10.2
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hixton,7,Well drained,13,61,0.75,5.8,0.16,22.5,39.8,37.7,1.6,13.3
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hesch,3,Well drained,0,30,3,5.8,0.15,10,68.5,21.5,1.55,10.5
FIELD_0025,424266,"Hixton fine sandy loam, 20 to 30 percent slopes, moderately eroded",Hesch,3,Well drained,30,102,0.5,5.8,0.15,14,66.8,19.2,1.6,9.8
FIELD_0025,424288,"Lamont fine sandy loam, driftless, 20 to 45 percent slopes, moderately eroded",Lamont,90,Well drained,0,18,1,5.9,0.15,9,60,31,1.5,8.1
